GEOID10,CountyCode,CountyName,Food_Desert_Tot_Pop,Food_Desert_Pct_Lowa_Pop,Food_Desert_lowa_Pop,Food_Desert_Pct_Lowi,Food_Desert_Lowi,Food_Desert_Pct_Hunv,Food_Desert_Hunv,Food_Desert_Pct_Kids,Food_Desert_Kids,Food_Desert_Pct_Seniors,Food_Desert_Seniors,Food_Desert_mrfei,Spatial_Measures_grocerystore_Density,Spatial_Measures_fastfood_Density,Spatial_Measures_grocerystore_Distance,Spatial_Measures_fastfood_Distance,Spatial_Measures_Liquor_Density,Spatial_Measures_Liquor_Distance
26125196900,26125,Oakland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,0.000000,3.790000,2.170052,0.420000,4.270000,0.340000
26125197000,26125,Oakland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.125,0.000000,6.430000,1.733205,0.300000,4.360000,0.310000
26125197100,26125,Oakland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,3.250000,1.409575,0.320000,2.690000,0.330000
26125197200,26125,Oakland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.750517,10.040000,0.638902,0.260000,7.390000,0.270000
26125197300,26125,Oakland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.338779,2.090000,0.644766,0.460000,4.720000,0.270000
26125197400,26125,Oakland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.072207,7.050000,0.853487,0.320000,5.130000,0.240000
26125197500,26125,Oakland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,5.440000,1.472411,0.290000,5.890000,0.230000
26125197600,26125,Oakland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,6.830000,1.120308,0.240000,10.600000,0.200000
26125197701,26125,Oakland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,3.270000,0.933903,0.310000,9.350000,0.310000
26125197702,26125,Oakland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.467129,12.080000,0.333799,0.220000,12.350000,0.180000
26125197900,26125,Oakland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0.021825,2.820000,0.827803,0.340000,2.190000,0.350000
26125198000,26125,Oakland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.347826087,0.545371,3.110000,0.552955,0.440000,3.160000,0.360000
26125198100,26125,Oakland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,7.120000,1.054948,0.310000,6.250000,0.210000
26125981000,26125,Oakland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,1.505618,1.160000,0.000000,1.210000
26147620000,26147,St. Clair,4725,25.4,1200,2.9,128,2.2,38,5.4,254,6.8,321,28.57142857,0.000000,0.010000,1.550935,0.830000,2.880000,0.350000
26147621000,26147,St. Clair,4080,80,3263,14.4,579,13.3,202,23.1,940,6.8,276,16.66666667,0.000000,2.570000,1.074723,0.400000,2.940000,0.280000
26147622000,26147,St. Clair,4319,61.2,2643,6.4,273,6,97,18.9,816,5.9,255,21.42857143,0.219852,8.880000,0.629451,0.310000,12.020000,0.170000
26147623000,26147,St. Clair,3087,60.7,1875,13.2,403,9,107,19.2,593,4.3,132,28.57142857,0.054605,1.880000,0.731386,0.410000,7.960000,0.190000
26147624000,26147,St. Clair,2116,100,2116,31.9,632,34.4,336,20,424,18.1,383,11.11111111,NA,15.690000,NA,0.180000,20.840000,0.160000
26147625000,26147,St. Clair,2040,100,2040,26.6,491,19.4,150,26.6,542,9.5,194,0,NA,7.750000,NA,0.270000,17.650000,0.180000
26147626000,26147,St. Clair,2388,100,2388,11.5,277,10.5,102,26,621,12.1,290,0,NA,2.450000,NA,0.330000,9.000000,0.160000
26147627000,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,3.360000,1.451770,0.370000,NA,0.320000
26147627000,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,3.360000,1.451770,0.370000,2.470000,0.320000
26147628000,26147,St. Clair,4040,100,4040,10.8,435,8.1,129,27.1,1095,16.7,675,0,NA,1.980000,NA,0.530000,2.280000,0.280000
26147629000,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33333333,0.497148,4.980000,0.838765,0.510000,2.180000,0.380000
26147630100,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0.782433,2.740000,1.230396,1.270000,1.980000,0.690000
26147630400,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0.002206,0.800000,1.702151,1.620000,0.620000,0.730000
26147631100,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0.000000,0.000000,2.056318,2.090000,0.110000,1.230000
26147631600,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,0.876489,8.140000,0.468526,0.410000,5.860000,0.260000
26147632000,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.000000,5.815336,5.830000,0.520000,1.320000
26147633100,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.000000,0.000000,4.542812,2.460000,0.050000,1.510000
26147633200,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.000000,6.504177,4.280000,0.080000,1.420000
26147634100,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.020000,5.141357,3.150000,0.150000,1.250000
26147634600,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.42857143,0.021911,0.580000,2.734116,1.150000,0.570000,1.040000
26147635000,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.18181818,0.000000,0.380000,1.930799,1.030000,0.910000,0.500000
26147636000,26147,St. Clair,3110,38.6,1200,4.7,145,5.3,66,11.7,363,2.7,84,25,0.380121,1.020000,1.333594,0.890000,1.770000,0.450000
26147637100,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.38461538,0.358105,3.580000,1.310179,0.570000,1.770000,0.590000
26147637200,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.38461538,0.484336,5.620000,0.873810,0.300000,5.120000,0.260000
26147637300,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0.000000,0.080000,1.681144,1.220000,1.010000,0.460000
26147640100,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,2.656146,2.190000,0.860000,0.660000
26147640200,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,0.000000,0.000000,2.796273,2.700000,0.050000,1.750000
26147640600,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0.000000,0.000000,4.392677,4.360000,0.090000,1.450000
26147641000,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0.000000,0.010000,3.710626,3.170000,0.120000,1.350000
26147642000,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.33333333,0.293858,2.710000,0.926053,0.460000,2.710000,0.460000
26147643000,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0.000000,0.130000,2.376546,1.550000,0.360000,0.980000
26147644000,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0.545585,2.450000,0.562209,0.380000,4.730000,0.360000
26147645000,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.33333333,0.063104,0.010000,2.850439,2.180000,0.270000,1.180000
26147646000,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.090909091,0.063068,0.420000,2.452648,1.370000,0.530000,0.910000
26147647000,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.000000,0.220000,4.050467,1.780000,2.390000,0.460000
26147648000,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0.000000,0.000000,4.399474,3.420000,0.430000,0.930000
26147649000,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.043902,3.070000,0.968145,0.440000,4.870000,0.260000
26147650100,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.020000,4.240438,2.120000,0.420000,1.060000
26147651100,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.000000,4.360271,4.180000,0.190000,1.140000
26147651200,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0.020972,0.060000,2.288226,2.260000,0.290000,1.200000
26147651600,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.000000,5.355488,4.100000,0.160000,1.630000
26147652100,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,8.458039,5.080000,0.070000,1.720000
26147652600,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.000000,9.100737,4.190000,0.040000,2.210000
26147655100,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0.014031,0.060000,4.841362,3.320000,0.100000,2.760000
26147655600,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.000000,6.621336,6.550000,0.050000,2.000000
26147657100,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,0.000000,0.350000,10.457951,1.360000,3.040000,0.380000
26147657200,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0.000000,0.010000,9.741354,3.230000,0.100000,1.640000
26147658100,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.000000,7.152913,3.530000,0.170000,1.810000
26147658500,26147,St. Clair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.040000,10.271605,2.690000,0.120000,1.350000
26161400100,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.603163,141.520000,0.251548,0.050000,309.990000,0.030000
26161400200,26161,Washtenaw,7279,24.9,1814,15.9,52,3.8,3,0.3,19,0,1,0,0.000000,29.430000,0.834221,0.170000,22.800000,0.280000
26161400300,26161,Washtenaw,6302,31.2,1963,14.5,688,5,90,0.1,9,0.2,13,0,0.000000,41.590000,0.949737,0.160000,31.810000,0.130000
26161400400,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0.393290,6.540000,0.480670,0.200000,3.260000,0.210000
26161400500,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.444444444,0.000000,32.080000,0.588003,0.150000,28.260000,0.150000
26161400600,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.000000,3.400000,0.720245,0.340000,9.940000,0.300000
26161400700,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.260935,11.340000,0.375534,0.200000,31.660000,0.130000
26161400800,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.150112,13.370000,0.419117,0.160000,18.880000,0.180000
26161402100,26161,Washtenaw,2629,37.2,978,4.4,117,2.6,39,7.4,196,4.2,110,0,0.000000,3.290000,0.962644,0.360000,3.230000,0.340000
26161402200,26161,Washtenaw,4521,20.3,920,3,70,3.4,41,0.6,29,1.4,65,6.666666667,0.000000,4.390000,1.094132,0.380000,4.620000,0.320000
26161402300,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.000000,1.326133,1.230000,0.540000,0.650000
26161402500,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.33333333,1.351042,2.600000,0.597200,0.610000,2.720000,0.350000
26161402600,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.18181818,0.220294,2.460000,0.666285,0.520000,3.110000,0.460000
26161402700,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0.236149,3.680000,0.708574,0.390000,3.620000,0.550000
26161403100,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,1.662371,1.130000,0.000000,0.860000
26161403200,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.550000,0.889740,0.610000,1.140000,0.450000
26161403300,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,1.176946,6.330000,0.531427,0.280000,5.550000,0.290000
26161403400,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.134119,0.760000,0.486476,0.460000,4.230000,0.260000
26161403500,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.76470588,1.039826,13.780000,0.450589,0.340000,9.100000,0.200000
26161403600,26161,Washtenaw,4696,46.5,2183,8.3,387,4.7,97,9,424,2,94,8.333333333,0.570595,9.840000,0.770633,0.510000,3.550000,0.700000
26161403800,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.040000,1.268369,0.870000,0.540000,0.670000
26161404100,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.76470588,0.737799,4.750000,0.568495,0.340000,3.080000,0.460000
26161404200,26161,Washtenaw,1849,100,1849,20.6,388,10.8,112,19.9,368,6.6,122,12.5,1.411689,7.590000,0.422031,0.390000,6.370000,0.400000
26161404300,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22222222,0.000000,0.800000,0.744026,0.400000,0.000000,0.670000
26161404400,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.75,0.469007,2.540000,0.476786,0.380000,1.620000,0.420000
26161404500,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.35483871,0.840039,11.960000,0.476263,0.250000,12.330000,0.210000
26161404600,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.77777778,0.964316,3.700000,0.763532,0.330000,9.750000,0.250000
26161405100,26161,Washtenaw,2374,80.1,1900,8.9,199,6.8,71,19,451,4.7,111,18.75,0.000000,1.580000,1.158322,0.530000,1.780000,0.350000
26161405200,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.703538,1.230000,0.507796,0.520000,3.300000,0.290000
26161405300,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.63636364,0.619005,2.550000,0.733736,0.640000,2.600000,0.510000
26161405400,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.35483871,0.420564,12.610000,0.459408,0.220000,10.070000,0.230000
26161405500,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.254381,2.770000,0.642672,0.390000,2.140000,0.430000
26161405600,26161,Washtenaw,4109,100,4109,8.4,347,8.6,141,30.9,1270,3.2,130,0,0.000000,2.090000,1.088314,0.420000,0.540000,0.460000
26161406000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.000088,0.220000,2.066649,1.480000,0.130000,1.170000
26161407000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.030000,3.173973,1.830000,0.110000,1.470000
26161407400,26161,Washtenaw,5078,50.2,2547,6.5,325,4,77,14.6,741,3.3,167,NA,0.000000,0.000000,1.378555,1.320000,0.000000,0.900000
26161407600,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.000000,1.361447,1.360000,0.000000,1.230000
26161410100,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.090909091,2.352302,9.770000,0.293460,0.320000,6.320000,0.200000
26161410200,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.037908,7.290000,0.780049,0.350000,2.850000,0.320000
26161410300,26161,Washtenaw,4190,100,4190,20.2,835,8.5,162,14.8,620,5.8,245,4.347826087,0.000000,10.400000,1.429291,0.210000,16.810000,0.210000
26161410400,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.666666667,0.076118,5.470000,0.600623,0.370000,5.030000,0.250000
26161410500,26161,Washtenaw,2515,29.6,744,5,127,2.3,26,8.1,203,2.3,57,0,1.068948,5.410000,0.559700,0.260000,4.840000,0.250000
26161410600,26161,Washtenaw,2624,100,2624,43.2,1177,27.4,269,39.4,1033,9.8,258,0,0.000000,2.820000,1.164983,0.320000,1.840000,0.310000
26161410700,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.347826087,0.000000,1.170000,1.706803,0.320000,9.820000,0.200000
26161410800,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.571428571,0.000000,11.530000,1.547418,0.240000,7.970000,0.210000
26161410900,26161,Washtenaw,1573,100,1573,8.1,124,5.1,34,22.4,352,9.7,153,4.761904762,0.000000,4.580000,1.287407,0.360000,6.660000,0.190000
26161411000,26161,Washtenaw,6163,100,6163,34.6,936,16,224,2.1,130,0.6,35,5.882352941,0.000000,16.150000,1.842857,0.180000,22.720000,0.110000
26161411100,26161,Washtenaw,584,100,584,43.5,223,18,60,13.5,79,0.2,1,0,0.000000,11.330000,1.488679,0.200000,3.380000,0.310000
26161411200,26161,Washtenaw,2181,100,2181,45,1008,15.4,151,22.9,500,1.2,27,11.11111111,0.000000,3.000000,1.594590,0.410000,1.160000,0.380000
26161411700,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.000000,1.617549,0.560000,2.200000,0.310000
26161411900,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.054141,2.680000,0.634672,0.490000,4.470000,0.230000
26161412000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031196,6.290000,0.862694,0.340000,3.960000,0.280000
26161412100,26161,Washtenaw,4067,18.5,753,1.8,72,1.1,18,4.5,181,2.3,94,14.28571429,0.295830,0.390000,0.882165,0.800000,1.910000,0.410000
26161412300,26161,Washtenaw,3390,71.5,2423,10.3,353,4.9,55,23.1,784,5.7,192,0,0.000000,0.350000,1.154118,0.500000,0.000000,0.680000
26161412600,26161,Washtenaw,2471,41.6,1027,2.6,62,2.5,38,3.5,86,1.3,31,0,0.000000,0.410000,1.409194,0.660000,0.430000,0.520000
26161412700,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.692307692,0.058908,0.960000,1.207569,0.780000,1.710000,0.700000
26161413000,26161,Washtenaw,4254,100,4254,10.5,447,5.6,93,29.9,1274,6.5,277,0,0.559492,3.650000,0.977498,0.420000,2.600000,0.360000
26161413200,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.700000,1.767119,1.020000,0.640000,0.810000
26161413401,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,1.616697,1.420000,0.000000,1.180000
26161413402,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,2.408559,2.220000,0.000000,1.850000
26161413403,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106596,1.250000,1.436973,1.270000,1.100000,1.030000
26161414000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.63636364,0.027444,7.030000,0.597875,0.240000,4.560000,0.240000
26161414200,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.83333333,0.005976,8.600000,0.566618,0.190000,4.900000,0.220000
26161414300,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.64705882,1.404894,9.410000,0.350639,0.270000,6.140000,0.300000
26161414500,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.04347826,1.688102,5.190000,0.482148,0.400000,2.210000,0.440000
26161414700,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.63636364,1.899930,7.880000,0.369957,0.250000,5.220000,0.250000
26161414900,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.940154,3.690000,0.467890,0.410000,1.490000,0.480000
26161415200,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,0.000000,0.600000,0.794451,0.470000,0.000000,0.630000
26161415400,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.76470588,0.119028,0.510000,1.145534,0.760000,0.290000,0.870000
26161415600,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.18181818,0.091572,0.860000,0.945121,0.620000,0.250000,0.790000
26161415800,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.030000,1.544835,0.910000,0.410000,0.580000
26161416000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,0.659141,2.260000,0.656355,0.450000,2.210000,0.480000
26161416200,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.42857143,0.025319,0.310000,1.386222,1.100000,0.260000,1.110000
26161420000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.052415,0.100000,2.655547,2.560000,0.340000,1.220000
26161420200,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.000000,3.635123,3.120000,0.000000,2.020000
26161421100,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.090909091,0.589667,7.810000,0.842699,0.280000,3.410000,0.300000
26161421900,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,3.790000,1.517421,0.380000,0.660000,0.410000
26161422200,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.75,0.009608,0.110000,2.535351,1.890000,0.080000,1.740000
26161422900,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,2.711182,2.310000,0.000000,2.000000
26161423400,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,0.299736,3.520000,0.874313,0.580000,2.930000,0.380000
26161423600,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0.002704,3.950000,1.071323,0.390000,3.560000,0.430000
26161425000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.33333333,0.000000,0.000000,2.308861,2.090000,0.320000,1.060000
26161426000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.000000,4.803042,3.680000,0.020000,2.340000
26161431000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.100000,15.902823,2.780000,0.230000,1.940000
26161432000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.000000,10.421073,4.020000,0.030000,2.350000
26161444000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0.000000,0.040000,4.746397,2.400000,0.250000,1.140000
26161445000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.000000,9.095771,4.190000,0.020000,2.740000
26161446200,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,4.370000,8.188528,0.390000,4.590000,0.370000
26161446400,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,2.360000,7.433644,0.510000,3.100000,0.420000
26161447000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.010000,10.985804,3.060000,0.070000,1.900000
26161448000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0.000000,0.090000,5.096736,1.870000,0.140000,1.310000
26161453000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.000000,0.060000,2.145765,1.670000,0.390000,0.940000
26161454000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.05263158,0.109361,1.300000,1.159107,0.750000,1.470000,0.780000
26161455000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333,0.106762,1.150000,1.810997,1.220000,0.500000,1.100000
26161456000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.75,0.005202,1.450000,1.304223,0.880000,1.650000,0.680000
26161461000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.000000,0.040000,3.647926,2.250000,0.100000,1.430000
26161464000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.33333333,0.000000,0.150000,4.039377,1.350000,0.310000,0.830000
26161465000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,0.000000,0.530000,5.243118,0.990000,0.800000,0.900000
26161466000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.060000,4.075877,1.820000,0.000000,1.890000
26161984000,26161,Washtenaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000124,0.450000,1.071056,0.780000,0.080000,0.790000
26163500100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.666666667,0.722189,4.870000,0.409326,0.240000,7.310000,0.200000
26163500200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.526337,8.250000,0.434512,0.240000,6.050000,0.230000
26163500300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.846153846,0.206318,4.040000,0.541968,0.260000,4.810000,0.250000
26163500400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.523809524,0.420931,10.220000,0.440005,0.230000,7.650000,0.160000
26163500500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.76470588,1.877103,2.960000,0.300118,0.260000,8.180000,0.170000
26163500600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0.000578,5.770000,0.547663,0.210000,4.320000,0.210000
