GEOID10,CountyCode,CountyName,Food_Desert_Tot_Pop,Food_Desert_Pct_Lowa_Pop,Food_Desert_lowa_Pop,Food_Desert_Pct_Lowi,Food_Desert_Lowi,Food_Desert_Pct_Hunv,Food_Desert_Hunv,Food_Desert_Pct_Kids,Food_Desert_Kids,Food_Desert_Pct_Seniors,Food_Desert_Seniors,Food_Desert_mrfei,Spatial_Measures_grocerystore_Density,Spatial_Measures_fastfood_Density,Spatial_Measures_grocerystore_Distance,Spatial_Measures_fastfood_Distance,Spatial_Measures_Liquor_Density,Spatial_Measures_Liquor_Distance
26163555100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7.13,1.274204,0.25,7.32,0.25
26163555300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0.079792,3.5,0.807317,0.27,4.6,0.24
26163555400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.263157895,0.316528,4.81,0.593974,0.23,5.54,0.23
26163555500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.52631579,1.426456,5.74,0.485003,0.3,5.51,0.28
26163555600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.090909091,0,1.66,1.287136,0.37,1.8,0.36
26163556100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.011295,4.7,0.772009,0.26,5.68,0.25
26163556200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.993928,3.87,0.515991,0.32,4.2,0.26
26163556300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0.135351,3.39,0.692561,0.37,4.53,0.27
26163556400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0.760169,2.96,0.737668,0.6,2.96,0.31
26163556500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.15151515,1.102378,7.64,0.578764,0.26,12.37,0.19
26163556600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333,0,0.54,1.334481,0.65,2.36,0.34
26163556700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0.139332,1.75,0.78263,0.52,2.66,0.36
26163556800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,0.016641,2.2,0.880803,0.48,1.94,0.58
26163556900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.843762,0.53,1.38,0.47
26163557000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.882352941,0.551851,3.24,0.593502,0.32,3.39,0.32
26163557100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.42857143,0.157261,3.59,0.636315,0.38,4.34,0.28
26163557200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33333333,0.213412,5.34,0.646154,0.39,4.77,0.35
26163557300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,0,1.81,0.985495,0.42,0.78,0.58
26163557400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,2.19,1.566744,0.48,1.25,0.41
26163557500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.882352941,0,1.91,1.716449,0.51,4.15,0.27
26163557600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.71428571,0,7.42,0.845814,0.31,5.45,0.27
26163557700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0,1.99,1.091296,0.57,0.99,0.39
26163557900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.692307692,0,1.05,1.56084,0.55,1.28,0.52
26163558000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,0,1.26,0.910311,0.37,1.38,0.39
26163558100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1.606907,5.88,0.403059,0.34,4.94,0.28
26163558200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.52941176,0.234433,2.34,0.604332,0.39,6.86,0.23
26163558300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.843137255,0.433059,3.66,0.896448,0.42,4.71,0.36
26163558400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857143,0,4,1.904242,0.31,3.82,0.23
26163558500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.882352941,0,1.46,1.083814,0.37,4.01,0.26
26163558600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.554113,5.38,0.581277,0.4,6.26,0.33
26163558700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0,4.19,0.900135,0.24,6.56,0.27
26163558800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.93,1.127907,0.43,1.59,0.48
26163558900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.692307692,3.376112,14.51,0.396449,0.24,11.7,0.24
26163559000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.75,0.697167,0.33,1.74,0.34
26163559100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.263157895,0.529005,5.2,0.593212,0.25,7.14,0.26
26163559200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.08,0.836917,0.25,6.56,0.25
26163560100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22222222,0.942722,6.25,0.482089,0.3,20.57,0.21
26163560200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22222222,0.905135,3.15,0.767485,0.5,5.12,0.35
26163560300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.882352941,0.467684,3.32,0.946502,0.42,3.1,0.44
26163560400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.76470588,0.440228,2.04,0.823758,0.51,1.61,0.55
26163561200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.26,2.81173,1,0.17,1.36
26163561300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.75,1.760243,0.8,1.81,0.6
26163561600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.044884,1,1.063177,0.63,0.74,0.49
26163561700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0,2.38,3.481111,0.85,2.37,0.54
26163561900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.597244,1.81,0.54,0.75
26163562300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.322358,1.08,0.78,0.59
26163562400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,0,2.59,2.727559,0.7,1.14,0.49
26163562500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857143,0,0,1.806756,0.61,10.36,0.2
26163562600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333,0,11.84,2.340287,0.43,15.65,0.29
26163562700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.692307692,0,20.23,2.653658,0.18,17.08,0.19
26163562800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.666666667,0,2.13,2.221433,0.44,5.77,0.21
26163562900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.53846154,0,8.94,2.216784,0.22,1.51,0.33
26163563200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.466028,0.81,0.8,0.47
26163563300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333,0,1.7,1.54453,0.41,1.78,0.36
26163563400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,1.64,1.535275,0.41,2.82,0.28
26163563500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33333333,0.009773,2.01,1.252548,0.55,1.74,0.55
26163563600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,0.022547,15.29,0.688408,0.22,13.93,0.19
26163563700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.471551,6.38,0.369803,0.28,11.2,0.24
26163563800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.21,0.755945,0.52,2.25,0.31
26163563900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9.06,0.914532,0.34,8.58,0.36
26163564000,26163,Wayne,1728,65.4,1129,3.2,49,3.5,37,8.8,152,2.8,48,25,1.060968,1.81,0.633686,0.51,2.79,0.5
26163564100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857143,0.014607,10.88,0.732539,0.28,13.58,0.21
26163564200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.701458,11.43,0.344265,0.25,14.31,0.23
26163564300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,0.088493,3.16,0.565859,0.3,1.73,0.41
26163564401,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.209647,1.68,0,0.97
26163564402,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338533,1.52,1.417376,0.66,1.06,0.9
26163564501,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.74,2.140605,0.69,0,1.24
26163564502,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.74,1.276338,0.57,1.93,0.34
26163564503,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.643556,6.65,0.427899,0.37,4.44,0.31
26163564504,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058536,0.08,1.426196,1.2,0.12,1
26163564600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0.484785,1.37,0.814876,0.46,1.82,0.42
26163564700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0.255186,1.01,0.636254,0.43,2.8,0.29
26163564800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33333333,0.030968,2.08,1.170635,0.47,1.2,0.4
26163564900,26163,Wayne,1923,87.9,1690,15.6,286,6.4,51,26.4,507,5,96,6.666666667,0.095746,1.89,1.354241,0.45,1.12,0.41
26163565000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,0,1.89,1.72767,0.51,1.54,0.44
26163565100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0.169119,1.63,0.675177,0.35,4.53,0.27
26163565200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,0,1.21,1.007963,0.52,1.17,0.43
26163565300,26163,Wayne,5071,44.4,2250,3.9,195,10.3,279,7.7,389,9,457,3.846153846,0.118038,8.06,0.728042,0.31,5.64,0.24
26163565600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.82,1.398645,0.45,1.62,0.35
26163565700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.61,1.552284,0.54,0.92,0.51
26163565800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.692307692,1.140577,4.05,0.425401,0.26,4.29,0.27
26163565900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.54291,2.17,0.577677,0.39,2.21,0.33
26163566400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.219233,6.29,0.634235,0.24,5.36,0.22
26163566500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33333333,2.788892,14.16,0.346618,0.16,11.46,0.17
26163566600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0,1.94,1.103058,0.38,4.25,0.27
26163566700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0.038919,2.1,0.908933,0.45,3.28,0.37
26163566800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.692307692,0,2.13,1.089094,0.31,2.72,0.26
26163566900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.38461538,0.000223,0.85,0.958045,0.45,4.23,0.23
26163567000,26163,Wayne,3557,19.6,698,1.8,65,3,41,5.6,199,2.3,81,18.18181818,0.012919,0.65,1.244499,0.49,2.51,0.34
26163567100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.52631579,0.456548,4.15,0.702786,0.27,8.15,0.23
26163567201,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.73,0.84171,0.23,7.51,0.23
26163567202,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693226,3.08,0.591311,0.32,7.91,0.25
26163567300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.85,1.351,0.37,4.42,0.36
26163567400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7.58,0.971166,0.34,5.32,0.34
26163567800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.778699,5.63,0.529045,0.27,8.36,0.25
26163567900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.219648,3,0.560769,0.33,6.98,0.24
26163568000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,0.070934,4.5,0.625392,0.37,4.63,0.29
26163568200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.251959,2.44,0.653773,0.4,3.24,0.33
26163568300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333,0,6.51,0.84117,0.28,3.67,0.27
26163568400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.960854,6.24,0.433077,0.3,5.1,0.26
26163568500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.76470588,0.926597,3.94,0.406656,0.27,3.74,0.25
26163568700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.18181818,0.990971,5.16,0.477731,0.26,3.8,0.28
26163568800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.447853,14.95,0.266819,0.19,10.07,0.19
26163568900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.612633,9.93,0.275369,0.2,9.55,0.17
26163569100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.78947368,0.103537,1.45,0.58175,0.35,8.96,0.24
26163569200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333,1.675282,9.15,0.416193,0.24,12.41,0.22
26163569300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333,0.612507,6.05,0.456533,0.29,8.3,0.27
26163569400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.15,1.05918,0.32,5.44,0.3
26163569500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.004107,2.95,0.724278,0.32,5.81,0.27
26163569600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.090909091,0.204543,2.08,0.623188,0.35,2.6,0.33
26163569700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.52631579,0.713455,5.98,0.493236,0.28,3.78,0.33
26163569800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333,0.028819,5.85,0.633476,0.3,7.9,0.26
26163569900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0,0.85,1.034605,0.46,3.53,0.29
26163570100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.25,1.389685,0.46,3.57,0.3
26163570200,26163,Wayne,3078,28,862,2.5,78,1.8,21,8.2,254,2.9,88,9.090909091,0,1.75,1.658655,0.37,2.51,0.27
26163570400,26163,Wayne,5942,20.8,1238,6.4,379,13.2,301,5.9,352,2.2,133,7.692307692,0,1.56,1.482888,0.35,2.83,0.3
26163570500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.11,0.866157,0.38,4.72,0.25
26163570600,26163,Wayne,2656,38.6,1026,12.5,329,7.9,67,10.7,285,4.3,115,NA,0,0,0.827097,0.6,0.97,0.44
26163570800,26163,Wayne,3879,90.7,3520,27.8,1067,16.8,218,30.3,1176,11.5,445,0,0,0.01,1.498723,0.67,5.73,0.26
26163570900,26163,Wayne,3111,100,3111,17.7,534,11.8,129,26.7,832,20.1,626,0,0,0,1.772411,0.77,4.79,0.31
26163571000,26163,Wayne,2766,39,1078,4.7,125,2.9,28,11.1,307,5.6,154,0,0,0,1.297481,0.77,1.92,0.29
26163571500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.84,1.544118,0.38,1.57,0.38
26163571600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.5,1.436531,0.24,11.41,0.23
26163571700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.666666667,0,4.75,0.982744,0.28,5.13,0.26
26163571800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,0,6.77,0.815153,0.3,6.99,0.19
26163571900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0,1.77,1.232762,0.35,3.2,0.33
26163572000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,0,1.37,1.201859,0.31,7.71,0.22
26163572100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.882352941,0.176098,4.21,0.780686,0.26,9.78,0.22
26163572200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.76470588,2.118194,7.25,0.456801,0.3,6.66,0.26
26163572400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.99,1.090497,0.48,3.42,0.24
26163572500,26163,Wayne,1981,30,593,3.6,64,2.1,14,7.9,157,2.7,54,0,0,0,1.414262,0.82,6.16,0.24
26163572600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,0.703945,6.89,0.610161,0.33,8.09,0.22
26163572700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.086558,7.11,0.735993,0.29,4.45,0.28
26163572800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.8,1.485648,0.35,6.28,0.28
26163572900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0,4.7,1.142704,0.25,5.67,0.23
26163573000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.882352941,1.141707,11.8,0.379383,0.25,6.12,0.27
26163573100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.76470588,0,2.4,0.8358,0.33,2.52,0.31
26163573300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.555555556,0.002536,9.88,0.752488,0.23,4,0.25
26163573400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.04347826,0.410595,11.02,0.411976,0.18,11.74,0.17
26163573500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.564189,0.58,0.851793,0.63,3.04,0.27
26163573600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.756097561,0.372568,8.33,0.589984,0.27,2.98,0.29
26163573701,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.419773,3.98,0.255947,0.22,3.88,0.29
26163573702,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.716756,10.56,0.480758,0.2,2.2,0.31
26163573800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,0.248382,11.43,0.638327,0.2,5.66,0.22
26163573900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.42105263,0,7.78,0.879518,0.23,6.01,0.31
26163574000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.42857143,0,14.18,0.969155,0.14,13.54,0.18
26163574100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.375,1.033085,10.54,0.805937,0.22,17.18,0.17
26163574202,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009935,4.57,0.792168,0.36,2.01,0.33
26163574300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.79310345,1.224212,5.09,0.45317,0.25,3.33,0.29
26163574600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.52,1.06388,0.23,1.7,0.36
26163574700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.2,0.852639,0.32,4.76,0.29
26163574800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33333333,0.002818,0.78,0.841052,0.39,1.8,0.32
26163574900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333,1.50226,16.52,0.476208,0.21,21.72,0.14
26163575000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22222222,0.144787,5.33,0.529094,0.23,8.91,0.19
26163575100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.57142857,0.198109,3.58,0.532252,0.28,7.38,0.23
26163575200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.761904762,0.534943,3.99,0.499599,0.34,4.27,0.23
26163575300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.8244,3.62,0.562346,0.28,2.77,0.32
26163575400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.692307692,0.061689,1.09,1.010807,0.63,3.31,0.33
26163575500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.090909091,0,2.9,0.84457,0.36,5,0.33
26163575600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.061204,0.05,0.647938,0.61,1.16,0.37
26163576000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,1.089192,8.43,0.566785,0.39,4.85,0.33
26163576100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.52173913,0.042537,3.74,0.741217,0.29,7.01,0.26
26163576200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.03,1.104157,0.27,4.89,0.25
26163576300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.263157895,0.932801,2.41,0.457108,0.26,8.6,0.16
26163576400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,13.64,0.738736,0.15,21.16,0.18
26163576500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.060606061,0.192694,4.27,0.642333,0.28,4.94,0.26
26163576600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.000009,0,0.710338,0.61,0.13,0.57
26163576700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.337717,2.65,0.558802,0.34,2.08,0.38
26163577000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.666666667,0.984211,3.95,0.510553,0.25,12.48,0.22
26163577100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.253448,3.73,0.567884,0.21,14.2,0.17
26163577200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.448275862,0.260977,5.21,0.694788,0.23,17.1,0.15
26163577300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.090909091,1.169234,15.54,0.469085,0.22,9.32,0.17
26163577400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.056053,4.54,0.609512,0.24,5.32,0.22
26163577500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.585894,8.04,0.537928,0.21,6.53,0.21
26163577600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0,0.81,0.959253,0.47,3.15,0.35
26163577700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.55,1.071656,0.31,6.69,0.29
26163577800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.882352941,1.243451,2.72,0.427458,0.3,8.46,0.2
26163577900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857143,0,5.91,0.629624,0.21,9.96,0.19
26163578000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.18,1.228449,0.21,7.3,0.2
26163578500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.683734,4.8,0.601466,0.36,6.43,0.32
26163578600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.555555556,0.175795,2.78,0.689728,0.34,7.03,0.24
26163579100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,0,3.89,1.903905,0.28,8.82,0.2
26163579200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,0,12.87,2.250746,0.17,15.66,0.12
